Medallion,HackLicense,VendorID,RateCode,StoreAndFwdFlag,PickupDateTime,DropoffDateTime,PassengerCount,TripTimeInSecs,TripDistance,PickupLongitude,PickupLatitude,DropoffLongitude,DropoffLatitude,PaymentType,FareAmount,Surcharge,MtaTax,TollsAmount,TotalAmount,TipAmount,Tipped,TipClass
BBAA52836EC682D5B5144247A68C92C9,75E5E58F8E074FBBD537751C2A6FF932,CMT,1,N  ,3/15/2013 17:57,3/15/2013 18:04,1,372,1.1,-73.969521,40.76236,-73.96109,40.77486,CRD,6.5,1,0.5,0,9,1,1,1
17D26068695C08D9C29D144B437B59A4,6FCEE11F0BA3369298BC450C44EDA1D0,VTS,1,""""" ",9/18/2013 6:02,9/18/2013 6:15,1,780,3.59,-73.991562,40.735168,-73.982445,40.768356,CRD,13.5,0,0.5,0,15,1,1,1
93C3308898439BAB331070D24DBC0977,1D5C9AB485B07B9C4FB19C6FFE62B96B,CMT,1,N  ,4/7/2013 10:48,4/7/2013 10:54,1,322,0.9,-73.96666,40.804348,-73.954521,40.805847,CSH,6,0,0.5,0,6.5,0,0,0
3EB9AA1A358D0E5F93E64956E352CA55,1190D72F8B198101E6CB4FF4808A580D,VTS,1,""""" ",6/9/2013 11:26,6/9/2013 11:54,2,1680,4.28,-73.971283,40.756264,-74.00251,40.760742,CSH,19.5,0,0.5,0,20,0,0,0
385B40B09DF15C8D150AF46E1B4A3AB4,9F31F46CABD8F797D1E020701017CF90,VTS,1,""""" ",12/12/2013 14:34,12/12/2013 14:40,1,360,0.83,-73.982658,40.731129,-73.984703,40.73946,CRD,6,0,0.5,0,7.7,1.2,1,1
BBC31EB1C60B35DC8DCA5EF4FDA851C9,A45916776EBFE17B191D82717D170342,CMT,1,N  ,2/16/2013 12:03,2/16/2013 12:16,1,797,2.2,-73.983932,40.749214,-73.997849,40.722729,CRD,10.5,0,0.5,0,13.2,2.2,1,1
95B715EA4F75E724331990880E47CD4C,4414532CAA2AFB705D7B74D4B1EE4918,VTS,1,""""" ",3/7/2013 1:16,3/7/2013 1:18,6,120,0.88,-73.973457,40.750244,-73.978134,40.741611,CRD,4.5,0.5,0.5,0,6.5,1,1,1
29D11D5D9EF079806F1E83B4EB0D92CA,374AA0A8B7337A178E9FFF85AD74CE7F,CMT,1,N  ,6/28/2013 2:07,6/28/2013 2:13,2,338,1.6,-73.997772,40.721085,-73.999146,40.738426,CRD,7,0.5,0.5,0,9.2,1.2,1,1
2C510DFA485997264EBE4BE923CB87D6,2D9A35738272C90EC4739282898A1804,VTS,1,""""" ",7/31/2013 13:55,7/31/2013 14:12,5,1020,5.87,-73.987106,40.724998,-73.9356,40.795834,CSH,19,0,0.5,0,19.5,0,0,0
3D14197B6B792B6CE2B1D34E916A81AE,DC33E55452DBC31CFFC010349C56B828,CMT,1,N  ,10/27/2013 22:32,10/27/2013 22:35,1,144,0.6,-73.947777,40.775227,-73.953865,40.766838,CRD,4.5,0.5,0.5,0,6.6,1.1,1,1
62070BE8DCA915EE1D03FF354A72569C,FEB60BF7F3DEEC5C990814B6E91516C6,CMT,1,N  ,6/9/2013 9:21,6/9/2013 9:24,1,194,1.4,-74.00663,40.731762,-73.994896,40.750134,CSH,6,0,0.5,0,6.5,0,0,0
052A98BFCD2274187F8DCA1ADAA78125,227E3D1F05462C05ED4AB494DD0E27DD,VTS,1,""""" ",4/19/2013 1:20,4/19/2013 1:30,5,600,2.5,-73.975021,40.75576,-73.986046,40.740101,CSH,10,0.5,0.5,0,11,0,0,0
8F02741F45C2AFCB625BB4DFB6097A54,53CA066CF30DB091D06390EDDA6CEA5B,CMT,1,N  ,8/27/2013 11:50,8/27/2013 11:57,2,420,1,-74.007195,40.728027,-74.007431,40.740978,CRD,6,0,0.5,0,7.8,1.3,1,1
55D4D79D91CF4938C17E0CB0263DCBDF,D71D372CFA6D721E223165161E9D2E12,VTS,1,""""" ",6/15/2013 23:09,6/15/2013 23:38,5,1740,11.7,-73.874954,40.774014,-73.953415,40.657658,CRD,35,0.5,0.5,0,43.1,7.1,1,2
76CC1C15F042FF0C1591816A14C70587,E978C44BCDC87C32B57F8CF2E5AD6309,CMT,1,N  ,9/24/2013 10:30,9/24/2013 11:03,1,1929,8.7,-73.862877,40.769894,-73.973969,40.751823,CRD,29,0,0.5,5.33,41.79,6.96,1,2
E8260A241D62ECC156ECB8AD607E1E6B,EA3CC17B0CFA47F2C7B04A517E9430BB,CMT,1,N  ,5/18/2013 20:50,5/18/2013 21:15,2,1508,5.2,-73.980751,40.784824,-73.993347,40.726143,CRD,21,0.5,0.5,0,25.5,3.5,1,1
6864C11DB3BA9404AC980475EC7C01ED,9BA3B9032763C8765880D076096751B9,CMT,1,N  ,11/24/2013 14:40,11/24/2013 14:49,1,564,1.8,-73.986206,40.692478,-73.977386,40.675175,CRD,9,0,0.5,0,11.4,1.9,1,1
9DF23399F590FF90299B248CD294C804,6C98131BEDC46B60DE1FAAC711BF4F5E,VTS,1,""""" ",5/16/2013 13:29,5/16/2013 13:39,1,600,1.27,-73.97963,40.753792,-73.978111,40.763206,CRD,8.5,0,0.5,0,10.7,1.7,1,1
073CAE44C1E4D0CAEA152B5154BD4792,3283FA92CFD673F1DEB9F92DFF5348D0,CMT,1,N  ,12/28/2013 14:16,12/28/2013 14:22,1,350,1.4,-73.973747,40.747772,-73.986946,40.729725,CSH,6.5,0,0.5,0,7,0,0,0
F6AC5ED8F624EC43788EA84D9979379C,241AB3536C3494045D967E758844F5B6,VTS,1,""""" ",3/2/2013 21:01,3/2/2013 21:09,5,480,1.91,-73.964104,40.798038,-73.954224,40.784351,CRD,8.5,0.5,0.5,0,11.3,1.8,1,1
7D8902C64626BE152928EACBF405CC9D,358E041E1AEE73C4742F192EBE168D4C,CMT,1,N  ,10/29/2013 19:26,10/29/2013 19:44,1,1112,2.3,-73.982071,40.765301,-74.004951,40.740692,CRD,13.5,1,0.5,0,16,1,1,1
4945D90EF633B4E63019BC2CD89DAEB8,43468C5D35F828693D96CB7CC9FDF341,CMT,1,N  ,2/6/2013 11:57,2/6/2013 12:05,1,473,1.2,-74.006531,40.744717,-74.008026,40.731274,CRD,7,0,0.5,0,9.37,1.87,1,1
B6F61A62211C44D7A17BBE823D5E6AF7,AB0760E9BD12115DD578AE447665B33D,CMT,1,N  ,8/7/2013 22:50,8/7/2013 23:12,1,1341,9.9,-73.984947,40.719265,-73.955528,40.823135,CRD,29.5,0.5,0.5,0,35.5,5,1,1
0AE12127C845DA355BF181B9253ED32A,11174783A720D7A2EAE31B131C384F1D,CMT,1,N  ,6/9/2013 1:51,6/9/2013 1:57,1,351,4.1,-73.995674,40.764576,-73.981361,40.779003,CRD,7,0.5,0.5,0,9.6,1.6,1,1
268F277C0895BEDD1FF29AFEDFCB8B6B,829D51CF85ABC2A97FC96769EECAF9CC,CMT,1,N  ,3/17/2013 1:30,3/17/2013 1:40,1,634,2.3,-73.989372,40.72102,-74.015701,40.717571,CSH,10,0.5,0.5,0,11,0,0,0
2B86DF994CCFB8E6F18593259B18CD8D,6739AD3A337649CD4006286203F2BED9,VTS,1,""""" ",7/30/2013 23:11,7/30/2013 23:19,1,480,1.68,-73.980469,40.751598,-73.980652,40.733971,CRD,8,0.5,0.5,0,10.7,1.7,1,1
B3097FE22AF88308099F3D32ED1302BB,1374F6EB89CC849F43A6B6A9EC8BD72C,CMT,1,N  ,8/20/2013 16:54,8/20/2013 17:11,1,1012,2.3,-73.9814,40.753166,-73.954208,40.770012,CRD,13,1,0.5,0,17.4,2.9,1,1
0646CC81D58EFCE8938A333F9E64B424,02C2900971F419AF07B1B7D039F7FFBA,CMT,1,N  ,1/4/2013 13:06,1/4/2013 13:12,1,363,1,-73.9841,40.768539,-73.991302,40.759865,CSH,6,0,0.5,0,6.5,0,0,0
771F29EB35D728571E7A5FC8F811E28A,534C07F11DE6A5F581D9CBBA81010D7F,CMT,1,N  ,5/19/2013 17:11,5/19/2013 17:16,1,278,0.6,-73.978615,40.729134,-73.98864,40.731461,CRD,5,0,0.5,0,6.6,1.1,1,1
54323A8C12BA639E9C5CA3470D4CB43C,C1321FD39B11BBEB550C2458B9337BB1,VTS,1,""""" ",6/2/2013 22:35,6/2/2013 22:44,1,540,1.88,-73.986412,40.74308,-73.978592,40.761986,CSH,8,0.5,0.5,0,9,0,0,0
A9FA2A0ED97EA4E020F7CB4EF1776CC9,0A78E9704D4BE1B39C03B4D56055F480,CMT,1,N  ,1/28/2013 22:18,1/28/2013 22:39,1,1233,10,-73.873238,40.773952,-73.996933,40.725567,CRD,30,0.5,0.5,0,38.75,7.75,1,2
B5C7A430EF9626B00B6E92FC95F530D1,CB82B7AAFAF6D1B880C789370CE7E36D,CMT,1,N  ,5/17/2013 12:22,5/17/2013 12:48,1,1553,10.4,-73.997551,40.742466,-73.861702,40.768284,CRD,32,0,0.5,5.33,45.39,7.56,1,2
11EE001B196E490E914A3BF4A2223150,8D54B320D53DA52A5BA25F2D2C20407D,CMT,1,N  ,8/15/2013 22:59,8/15/2013 23:05,1,345,1,-73.983932,40.740807,-73.978462,40.751633,CSH,6.5,0.5,0.5,0,7.5,0,0,0
ADEBF4122C46BBB2739CCC5C2AC745F6,29E169E5DB8F19CD745C360FCCC6A940,CMT,1,N  ,5/31/2013 6:47,5/31/2013 6:53,1,369,0.6,-73.951668,40.769596,-73.961884,40.774536,CRD,6,0,0.5,0,8.1,1.6,1,1
42F446F7201220DC777AD91CD1CD5BF1,CAB6A50645261C1FC5B4F8E82F6FB195,CMT,1,N  ,7/26/2013 9:54,7/26/2013 10:03,2,570,0.9,-73.982124,40.749058,-73.983559,40.756721,CRD,7.5,0,0.5,0,9.6,1.6,1,1
017EC3020B07CF7BE5FB40202EDFB81E,83E83CC78E5EDD9F95FAF5851366D49C,CMT,1,N  ,1/31/2013 22:44,1/31/2013 22:57,1,774,1.4,-74.004578,40.737736,-73.982056,40.731983,CRD,10,0.5,0.5,0,13.2,2.2,1,1
F2EFF06903356502C5F6A00B6015F979,0D5E83D44A0703472B94287F2D04FC3D,VTS,1,""""" ",1/14/2013 21:02,1/14/2013 21:16,1,840,4.51,-74.005089,40.722874,-73.984528,40.773838,CRD,15,0.5,0.5,0,19.88,3.88,1,1
37DFB624D809C5607CC6719CD4861415,EE5B3F2B703ADD274AEC36335CE70C68,CMT,1,N  ,8/30/2013 23:53,8/31/2013 0:24,1,1853,5.9,-73.980698,40.729786,-73.921455,40.697304,CRD,24,0.5,0.5,0,30,5,1,1
6435FDE68AE8FC15C0AB6A3D1D760C10,D9CF0DD07B0B240457280712DAC39CF8,VTS,1,""""" ",5/30/2013 19:15,5/30/2013 19:20,4,300,0.61,-73.975716,40.749161,-73.970001,40.756802,CSH,5,1,0.5,0,6.5,0,0,0
0DC4DDFEC71A53DBB96C8557177EAD68,4B6EFCBC110DB539E9ECCD320DB55ADC,VTS,1,""""" ",9/18/2013 20:51,9/18/2013 21:00,4,540,2.1,-74.000076,40.726578,-73.980141,40.747494,CRD,9,0.5,0.5,0,12,2,1,1
5FAD00C3D55A3FD129B01F72A40F9DF6,39FA7F89EE2B5D16CE41F3CFB8534024,VTS,1,""""" ",1/7/2013 21:30,1/7/2013 21:35,2,300,1.14,-73.989853,40.757721,-73.980339,40.769943,CSH,6,0.5,0.5,0,7,0,0,0
D03EFBB5896A151FEB225F5DE544B88E,81F4D289B722FD611877191B18905899,VTS,1,""""" ",5/21/2013 23:04,5/21/2013 23:20,1,960,4.54,-73.96344,40.77515,-73.951149,40.823463,CRD,16.5,0.5,0.5,0,19.25,1.75,1,1
3C6281F8AA19CBF6FD30411FE2CA8F9F,3AAB94CA53FE93A64811F65690654649,CMT,1,N  ,5/18/2013 22:33,5/18/2013 22:44,1,650,2.5,-73.957558,40.761478,-73.957558,40.761478,CRD,10,0.5,0.5,0,12,1,1,1
F6D1B37DE5F417E2AF713ED450E4DC72,A7B4BB724BBAF79974C3921AC9611BDB,CMT,1,N  ,7/26/2013 22:16,7/26/2013 22:19,1,189,0.9,-73.991066,40.750576,-74.001839,40.745899,CSH,5,0.5,0.5,0,6,0,0,0
98F9C7842319E9D97461732DC1A49255,CB261943232587EAECC1D6C1001B5632,CMT,1,N  ,9/4/2013 14:40,9/4/2013 14:45,1,319,1,-73.966003,40.762394,-73.955894,40.773323,CRD,6,0,0.5,0,7.5,1,1,1
8A4E64D3E0EE58FA3644D42F9A2C7B09,D8AAB81F104CB1953D3B295AFDA622F9,CMT,1,N  ,12/31/2013 0:33,12/31/2013 0:45,2,736,5,-73.995705,40.687424,-73.968063,40.64397,CRD,16.5,0.5,0.5,0,17.5,0,0,0
27E24B7EB4708B434089FB1EF58010BD,2E90D56979A85D506B412E4C36088521,VTS,1,""""" ",1/8/2013 0:27,1/8/2013 0:32,1,300,0.62,-73.964394,40.802319,-73.962029,40.797932,CSH,5,0.5,0.5,0,6,0,0,0
F5728B9525B241FA3B3FDAFA7B1D1018,C23B232CE5B16C5D5B185B46C8052F75,VTS,1,""""" ",2/12/2013 15:35,2/12/2013 15:40,1,300,0.59,-73.97831,40.758045,-73.987213,40.760036,CSH,5,0,0.5,0,5.5,0,0,0
B24E0ED0E7A0A13D86CC7B35A68EC5FC,A9826A4DE25CE62AC953EEF617534E39,VTS,1,""""" ",8/11/2013 23:32,8/11/2013 23:41,1,540,1.75,-73.986961,40.729641,-74.007324,40.715481,CRD,8,0.5,0.5,0,10.7,1.7,1,1
AFDBA8CB4AE1DA7D1247DD7F3308B4B4,BE20D4884D036FA389E5F8C109F6517A,VTS,1,""""" ",12/15/2013 13:36,12/15/2013 13:41,1,300,0.48,-73.981552,40.78112,-73.987854,40.779442,CSH,4.5,0,0.5,0,5,0,0,0
F4681969649B9A04CA79BDBCA0F5231E,71A5FC7776954823CB52127B2E3389F2,CMT,1,N  ,3/22/2013 14:16,3/22/2013 14:29,2,784,1.2,-73.977196,40.751751,-73.974983,40.761646,CSH,9.5,0,0.5,0,10,0,0,0
0B3D3D51C78E944F68DC04209E86D5F7,F5131A8FC9C7F6681A5E41BB5A4156A7,VTS,1,""""" ",1/12/2013 8:22,1/12/2013 8:48,5,1560,6.17,-73.899445,40.741108,-73.990944,40.745476,CRD,23.5,0,0.5,0,28.7,4.7,1,1
C4F3B3D0E8D6BFF52CAA1BA4C08A75E3,644F706E69517C501C25D6FF85D054FA,VTS,1,""""" ",1/14/2013 23:14,1/14/2013 23:23,2,540,3.16,-73.98291,40.755138,-73.98291,40.755138,CRD,10.5,0.5,0.5,0,14.25,2.75,1,1
37E89818EBA67B4F6D2F8BA6F10E9130,B3E3B7F9FF458C9DFA7AEAF54E1A6968,CMT,1,N  ,2/22/2013 13:44,2/22/2013 13:52,1,493,0.9,-73.991417,40.75021,-73.982651,40.742367,CRD,7,0,0.5,0,9,1.5,1,1
925371A9F877B2B362FEF8876DCDBF6F,D4DF6B1E29DC906E883F5F81E52141BC,CMT,1,N  ,8/28/2013 9:05,8/28/2013 9:26,1,1238,8.8,-73.951469,40.78228,-73.990929,40.702618,CSH,26,0,0.5,0,26.5,0,0,0
1C8ADF747EB27F621D10C184B3CC7A01,B7EA9215B133AD757E8FB23393153736,VTS,1,""""" ",11/5/2013 2:13,11/5/2013 2:25,1,720,3.75,-73.984337,40.742989,-73.960785,40.709602,CRD,14,0.5,0.5,0,17.9,2.9,1,1
5FA82CB06D069ACF91F69D8A4DE28E47,8178183132AF80D84B24EF3CFEEFEFA7,CMT,1,N  ,8/30/2013 20:27,8/30/2013 20:39,2,695,1.8,-73.975342,40.765816,-73.97451,40.747623,CSH,9.5,0.5,0.5,0,10.5,0,0,0
626A0357F1CFC2966E90C40275D6027D,ABA6223933ED3C6761DBA50C8834D86C,CMT,1,N  ,2/14/2013 14:33,2/14/2013 14:45,1,690,0.9,-73.975868,40.754288,-73.976868,40.764793,CSH,8.5,0,0.5,0,9,0,0,0
BF41B610F0C014BDE05F975F6A5C6F5F,8EC2B54D554B9CA334AE0EB9587D753D,CMT,1,N  ,9/22/2013 4:10,9/22/2013 4:27,1,986,4.7,-73.988853,40.718983,-73.954811,40.671185,CRD,17,0.5,0.5,0,21.6,3.6,1,1
39B180883F34A2317D99BC11A8142664,DAE23EC9ECB04B5A6D803915839B21F4,VTS,1,""""" ",1/5/2013 16:35,1/5/2013 16:46,1,660,4.08,-73.950615,40.826385,-73.980408,40.783363,CRD,14.5,0,0.5,0,17.9,2.9,1,1
B73051DF7093FABD082CF7B4DE32F190,1BE03068CA214EA4692EC29A6DDE1FED,VTS,1,""""" ",6/26/2013 6:57,6/26/2013 6:59,2,120,0.54,-73.950317,40.775566,-73.945274,40.782623,CRD,4,0,0.5,0,5.5,1,1,1
7740E06DFF149E399FDEB9FF97F880B8,8F6FD710A7299BF4FA0A0C94E720C247,CMT,1,N  ,7/22/2013 22:44,7/22/2013 22:52,1,465,1.2,-73.988976,40.758572,-73.974899,40.760757,CRD,7,0.5,0.5,0,10,2,1,1
F68610C8BBB91941DB4944D93F6B82EF,94A8866AAFA05959E2C8D17FB81A9B0E,VTS,1,""""" ",1/20/2013 0:36,1/20/2013 0:47,3,660,1.59,-73.987129,40.739418,-73.99617,40.720238,CRD,8.5,0.5,0.5,0,10.5,1,1,1
24C9111BD3963E6C2E66E1191E9CA5EB,5FA07EC28934A0C3E764D571B5781821,VTS,1,""""" ",10/6/2013 10:25,10/6/2013 10:38,1,780,3.09,-74.005249,40.751415,-73.988968,40.722912,CRD,12,0,0.5,0,14.9,2.4,1,1
CA40ECBBDE936E87FCB99B52B6997A3E,F0E7E042FB67158627B0A09C600645FD,CMT,1,N  ,8/1/2013 19:01,8/1/2013 19:13,2,772,1.1,-73.989799,40.734043,-73.982079,40.724087,CSH,9.5,1,0.5,0,11,0,0,0
02A2214E583CDF23AE05E30966BFEFEB,E0D4FD13A590E6F232CBDEA5D818C837,VTS,1,""""" ",1/9/2013 22:39,1/9/2013 22:50,1,660,1.76,-74.004303,40.742378,-73.981949,40.745876,CRD,9.5,0.5,0.5,0,12.5,2,1,1
C7D8A618BA23F98E3B83ADA54002414B,3E0CCFD5B27C3147B2A9E7D02F862C91,CMT,1,N  ,6/30/2013 19:06,6/30/2013 19:16,2,583,4.6,-73.956177,40.763638,-73.938843,40.805634,DIS,14.5,0,0.5,0,15,0,0,0
78CB97172912DDD5D486C3D13AD446EE,FB74EAE064BA27B6965680ED5CB51249,VTS,1,""""" ",5/9/2013 22:59,5/9/2013 23:10,3,660,1.68,-73.972969,40.764381,-73.951775,40.7663,CSH,9,0.5,0.5,0,10,0,0,0
D4B46DA9EB329F33914399E8A1C9CDDB,158790E2BDEB52A969BD925CF116CE3E,VTS,1,""""" ",8/21/2013 23:41,8/22/2013 0:20,6,2340,10.88,-73.978279,40.759113,-73.924622,40.65237,CRD,36.5,0.5,0.5,0,43.5,6,1,2
D1DBB24F281E642C2B47E9086EE1B40A,1066C5C44DB0A9129197364B7E45BD58,CMT,1,N  ,4/29/2013 13:03,4/29/2013 13:23,1,1186,1.7,-73.993469,40.751942,-73.974365,40.764523,CSH,13,0,0.5,0,13.5,0,0,0
452A73DBAC829BF4D0F7AA2FAD45442D,F3F16A0A7D7154E03D0C5AA763224093,CMT,1,Y  ,6/6/2013 14:23,6/6/2013 14:42,1,1178,2.3,-73.975227,40.759151,-73.999207,40.740917,CRD,14,0,0.5,0,17.4,2.9,1,1
8DE28A055AAE70158E64E40C0A4E832A,2FCC72E53306908651AA62F95DC4B077,VTS,1,""""" ",11/11/2013 18:56,11/11/2013 19:08,1,720,4.24,-74.008713,40.716133,-73.998978,40.708523,CRD,14.5,0,0.5,0,16,1,1,1
6C4208CAF90EE4D018D9B9FED1DE9EFA,5071F2702F3ACAF46DF49C0F202C1775,VTS,1,""""" ",11/26/2013 0:05,11/26/2013 0:21,5,960,3.75,-74.009972,40.720543,-73.978874,40.740887,CRD,15,0.5,0.5,0,17.25,1.25,1,1
385362C459F2DECC00D7E262B5F0B4C3,FB212EDA5CA5E1BF7B98F78ED0F173D2,VTS,1,""""" ",3/1/2013 15:13,3/1/2013 16:12,2,3540,14.29,-73.789001,40.642242,-73.994904,40.693153,CSH,51.5,0,0.5,0,52,0,0,0
61F44C93E6A0144B432041EE033F10C5,2E4021A33ABB0EB066A69BA6C8363AEC,VTS,1,""""" ",6/1/2013 7:48,6/1/2013 7:52,1,240,0,-73.988106,40.748661,-73.990585,40.755962,CSH,4,0,0.5,0,4.5,0,0,0
4F050371CA4704822360077863BF622A,AB8A1217502310C76DDE9A22E7933FEF,VTS,1,""""" ",8/27/2013 22:52,8/27/2013 23:03,1,660,3.95,-73.974228,40.783772,-73.971382,40.744656,CRD,13.5,0.5,0.5,0,16,1.5,1,1
F517D6595DB783CECF674A6CA044CAFC,CCE4D07BCD716C5422540F8226D8A739,CMT,1,N  ,8/7/2013 21:43,8/7/2013 21:53,3,590,1.9,-73.965729,40.762566,-73.985596,40.752914,CRD,8.5,0.5,0.5,0,12.35,2.85,1,1
54FB9ED06D1E0F0AFC3C6CAFB6C0A686,2A0CB232A52B58A7D33B794738D0538A,VTS,1,""""" ",9/27/2013 18:21,9/27/2013 18:28,5,420,1.35,-73.982437,40.762753,-73.982437,40.762753,CRD,7,1,0.5,0,10.1,1.6,1,1
56FDB0A6E892F43D15294ECDA9199465,7D4FA2636C8B6B70BB835C44EFBC013E,CMT,1,N  ,11/1/2013 22:20,11/1/2013 22:26,2,368,1.1,-73.987289,40.738926,-73.998138,40.724476,CSH,6.5,0.5,0.5,0,7.5,0,0,0
E12F6AF991172EAC3553144A0AF75A19,185A06936BB51F344213159D2EAD5D73,CMT,1,N  ,10/14/2013 10:14,10/14/2013 10:33,2,1129,3,-73.978577,40.724648,-73.98597,40.754612,CRD,14,0,0.5,0,17.4,2.9,1,1
B1848BFCEBCCC8896E07371E80E3BA66,51C567531541EE45C5EE86E956E46E4C,CMT,1,N  ,6/24/2013 8:59,6/24/2013 9:09,1,609,2.1,-73.95636,40.773891,-73.981651,40.769058,CSH,9.5,0,0.5,0,10,0,0,0
E37CCD47503453E1EA6CB4FC505DDD9F,E20CF04E5E947AB00D81939782713BB0,CMT,1,N  ,10/2/2013 21:52,10/2/2013 22:12,1,1200,5.1,-74.001068,40.731625,-73.946167,40.774712,CSH,18,0.5,0.5,0,19,0,0,0
4883F9990DF63934A494418DC9043CD7,510C09F5F9E9ED1A0093DB887212BBD2,CMT,1,N  ,9/7/2013 7:52,9/7/2013 7:59,1,412,1,-73.988403,40.723328,-73.99321,40.733402,CSH,6.5,0,0.5,0,7,0,0,0
5FDE384B3BCA5614D60D1FA201C28936,0B0FB29530805904DDC8B7A6393A6FB7,CMT,1,N  ,11/10/2013 17:52,11/10/2013 18:06,1,844,2.1,-73.995041,40.743851,-74.001602,40.724373,CRD,11.5,0,0.5,0,14.4,2.4,1,1
08B54C66963A4F5894CC4EDA638FD27F,211BA3F25A67F77B99A24A7FE5FF1E4C,CMT,1,N  ,12/6/2013 17:18,12/6/2013 17:27,3,588,0.7,-74.003548,40.738712,-74.004105,40.729832,CRD,7.5,1,0.5,0,10.8,1.8,1,1
F9C77A4243E0FC0766C3033B11CCB466,B1F7D13178ACE2779FFFE2C25A3F633E,VTS,1,""""" ",6/26/2013 12:42,6/26/2013 13:03,1,1260,2.97,-73.988411,40.737545,-73.964149,40.773781,CRD,15.5,0,0.5,0,19,3,1,1
61ADD7D97D037B47C50A0A6A35BF67CF,051508538F4AED7A6614C71620B88C94,CMT,1,N  ,1/25/2013 16:33,1/25/2013 17:13,2,2387,13.5,-73.865303,40.771061,-73.951874,40.636696,CSH,41.5,1,0.5,0,43,0,0,0
5C456B7732115FDB8F217C460AB96CB0,D3DDB33CB0562DDCD3CE076317F15569,VTS,1,""""" ",12/7/2013 10:43,12/7/2013 10:46,3,180,0.7,-73.990417,40.724155,-73.987663,40.732391,CRD,4.5,0,0.5,0,6,1,1,1
308D2C9D359EF1B0E98A3895EA56EBE9,85170F5A0D237C7D0165B2D985DEA62A,CMT,1,N  ,9/15/2013 3:10,9/15/2013 3:14,2,251,0.9,-73.922165,40.706196,-73.908638,40.703354,CSH,5.5,0.5,0.5,0,6.5,0,0,0
E04B52E7A0032EA1B19246196A91E503,FA6243C147844F464AA15C7472822DBA,VTS,1,""""" ",11/14/2013 14:44,11/14/2013 15:08,1,1440,5.01,-73.979973,40.781063,-74.006493,40.737671,CSH,18.5,0,0.5,0,19,0,0,0
2F2F160D8428A7757500371F980468D5,CC6A72F791116F322CF8B2B58FD834F1,CMT,1,N  ,5/8/2013 9:48,5/8/2013 10:11,1,1377,3.7,-73.964417,40.797279,-73.969856,40.75816,CRD,17.5,0,0.5,0,19.5,1.5,1,1
C14289566BAAD9AEDD0751E5E9C73FBD,85741B6D00B654EAEEA802F5AEFE1807,VTS,1,""""" ",9/2/2013 0:49,9/2/2013 0:54,5,300,1.01,-73.982826,40.726627,-73.990288,40.734886,CSH,5.5,0.5,0.5,0,6.5,0,0,0
3AC0683219653F13FBDE2DC578F07528,3982E1EE4F19003FCBB743337D2C9942,VTS,1,""""" ",9/20/2013 18:54,9/20/2013 19:12,2,1080,4.46,-73.983437,40.738411,-73.943016,40.793709,CRD,16.5,1,0.5,0,21.5,3.5,1,1
799CD2E1B3B9298274906B68D9E34C18,72780B1B81623A4B6CC6711CD76DB3B8,VTS,1,""""" ",6/17/2013 0:30,6/17/2013 0:35,1,300,1.25,-74.003914,40.725525,-73.989433,40.721333,CRD,6.5,0.5,0.5,0,8.5,1,1,1
9E07C0CBD7F85253EF9BE2F93FCA5969,B5C5FC3413C8E524A3306486A457B18F,VTS,1,""""" ",10/30/2013 22:44,10/30/2013 22:52,5,480,1.51,-73.993469,40.727257,-73.984329,40.746166,CRD,8,0.5,0.5,0,10.7,1.7,1,1
DEB1D5812B152070AE36FD83208DFDB7,FD038AB1202C2F579890E62C643C6EF5,CMT,1,N  ,2/28/2013 9:32,2/28/2013 9:38,1,374,0.8,-73.98127,40.769226,-73.977318,40.76543,CRD,6,0,0.5,0,7.5,1,1,1
4D3E527682E42F1FACDFBF2D56757AC6,8465D82AFFD730E49E7726EDA5DEA8BB,CMT,1,N  ,4/9/2013 18:26,4/9/2013 18:35,1,552,0.7,-73.974419,40.751297,-73.979446,40.758839,CSH,7.5,1,0.5,0,9,0,0,0
CB2886AFC0534BF64EB96F3C57765BDE,19509A603F8303A1B37DE9DC7AB47856,CMT,1,N  ,1/26/2013 10:16,1/26/2013 10:37,1,1233,10.5,-73.978355,40.766472,-73.871254,40.774143,CSH,30.5,0,0.5,0,31,0,0,0
C1A9F4FEC00376BA54B6CF5485AB3838,6495E98DD50D605BD0529BDC40E06209,CMT,1,N  ,8/5/2013 22:06,8/5/2013 22:14,1,487,2.9,-74.009605,40.705517,-73.983635,40.721588,CRD,10.5,0.5,0.5,0,13.8,2.3,1,1
7B443EB37B73CA0ADF91CDEBA241101B,7391775DE4A36571B569436A82D7196B,CMT,1,N  ,5/12/2013 11:56,5/12/2013 12:02,1,336,1.1,-74.002007,40.734379,-73.987625,40.738415,CRD,6,0,0.5,0,7.8,1.3,1,1
C962E6539EB9A4765F68C57BE163A10F,BAAA149B15102F4B4B72DCAC3E09E446,VTS,1,""""" ",12/3/2013 8:01,12/3/2013 8:13,1,720,2.03,-73.975739,40.755165,-73.990326,40.771755,CSH,9.5,0,0.5,0,10,0,0,0
87287883FDA6BFF24844BD144BEF2B55,5A00CA9474356C0CADDBFC01CEDF465E,CMT,1,N  ,3/16/2013 2:23,3/16/2013 2:28,1,344,1.3,-73.9916,40.722431,-73.981056,40.736347,CRD,6.5,0.5,0.5,0,9,1.5,1,1
